"met_id","pval","padj","log2fc"
"neg_00594_C01042",0.743455790318148,0.770246989969253,-0.11128437854348
"neg_00598_C08362",0.011636682373841,0.0219380077539626,-0.673603730070855
"neg_00601_C00219",3.74665444474996e-05,0.00023082067561406,-1.22322975894601
"neg_00618_C00242",1.22622916117097e-06,2.23973914726601e-05,-1.46428728410796
"neg_00630_|C05984",0.00577228284951752,0.0115781254830439,0.759052197143276
"neg_00647_C19910",0.0130470074415518,0.024070682178264,0.434603248946274
"neg_00656_C00864",0.72455627826899,0.757490654553943,-0.063867548776603
"neg_00684_C19806",1.29305134670576e-07,4.05547922375898e-06,1.58835171409448
"neg_00694_C00956",0.126352745063155,0.16830771060536,0.293114530580823
"neg_00707_C00105",2.30224356255277e-05,0.000173857158308504,-2.5503134336699
"neg_00714_C00116",0.0846071830460729,0.120888448971407,-0.181583095167852
"neg_00718_C00258",0.163323512511201,0.212628723835337,-0.634259073283527
"neg_00731_C00606",0.000257383744087528,0.000915437027940175,-1.53722811826398
"neg_00733_C00624",0.00179096792608819,0.00441345667500303,0.653726051524718
"neg_00749_C00144",2.068927565154e-05,0.000165995351157704,-2.31233899817495
"neg_00750_C00379|C00474|C00532",0.239680472915698,0.296379079411884,0.126449343031499
"neg_00750_C00379|C00474|C00532",0.239680472915698,0.296379079411884,0.126449343031499
"neg_00750_C00379|C00474|C00532",0.239680472915698,0.296379079411884,0.126449343031499
"neg_00756_C01586",0.0503127620101782,0.076131153041717,-0.519615075401678
"neg_00759_C00588",7.97098356052994e-07,1.69727435118647e-05,-0.871623113778234
"neg_00762_C00715",0.00414948381038529,0.00900359694706242,0.431594011844922
"neg_00790_C00055",0.0177156960358764,0.0308682582443301,-0.94734374337575
"neg_00797_C01216",0.000862667707375367,0.00234346739405119,1.94340173205792
"neg_00801_C06426",0.0016278862169188,0.00406971554229699,-0.929959148900778
"neg_00807_C06429",8.57170474533967e-05,0.000394298418285625,-1.28585290188551
"neg_00813_C01262",0.118992124057227,0.159736508948418,0.33488943010572
"neg_00848_C00879",2.89403157517274e-05,0.000195772724202862,-0.982830142669831
"neg_00857_C00475",0.000716323998932245,0.00202567032484938,-1.73074770217352
"neg_00866_C00386",1.16943113702827e-08,5.04317177843443e-07,1.7604136667038
"neg_00872_C00318",0.00426259551335592,0.00907568286698441,0.327070869648075
"neg_00890_C01685",0.000488531758593768,0.00149153501517566,-0.790176769860551
"neg_00908_C01004",0.186701311618052,0.238562787067511,0.274434935208925
"neg_00921_C00805",9.22140315166809e-05,0.000413166764587726,-0.960565281635605
"neg_00930_C00257",0.0295671415381639,0.0485745896698407,0.905554290891043
"neg_00942_C00191",0.301247535214574,0.358380688444924,-0.336624661747653
"neg_00987_C01046",0.000823562946947389,0.00227303373357479,-2.15741927986588
"neg_01018_C02180",0.0144095542252241,0.0260277288361377,-2.00485587468552
"neg_01020_C03242",0.00554994686736416,0.011329773190773,-0.621562343020926
"neg_01243_C19501",0.151009107229918,0.199609739441845,-0.343304381373827
"neg_01267_C00082",2.43018559613594e-05,0.00017769392957122,-3.75929867494248
